ActSalePrice,SalePriceRidge,SalePriceGradBoost,SalePriceBagging,SalePriceRandFor,SalePriceXgboost
281213,279892.2827905667,287081.70143549575,283522.7421564338,289407.2403282883,288506.7
160000,155368.09946825847,161860.9921431015,152260.15086702188,157328.96740819246,159329.73
137500,128322.7043948838,140836.18614724962,132167.26605496628,127947.39234463655,141668.5
138000,148494.69423280805,134102.8825301015,146753.71597731352,140475.8142293512,137485.27
137450,150543.00370588,142472.97027514485,140622.47010756744,142384.59867696353,138350.22
120000,115124.0261187342,115719.20602985774,116526.63404131315,116233.47723247089,119939.55
193000,191490.45038167035,190781.935803057,190548.46325652665,190559.16462003998,188850.7
193879,198563.1637521166,189934.10102265168,188855.71475475034,190106.3475380512,189863.81
282922,252168.7771917268,268326.22236950934,290804.5839419659,275822.62625538744,281276.47
105000,109029.62052944467,98495.0233630455,107378.06686919181,103511.42259877555,104817.76
275000,264216.5802323947,279147.5763001197,265162.4855933511,283948.74808380974,277564.25
133000,133368.4208475725,129237.74760080161,133056.50230950318,131942.63787194103,135549.72
112000,115159.22808510669,116560.39269988293,113236.70449807945,115739.15643140764,113593.95
125500,108837.51088133441,105526.0746741005,112124.31624648061,119017.6450923098,121792.31
215000,209833.9378170618,214418.38239555396,216655.55486729,213282.79896096553,214611.48
230000,209358.83531700386,212945.1639847636,226034.87303933132,220632.071350893,213869.42
140000,156440.54649190832,145643.45515648398,137488.259079037,138478.3340795124,140659.11
90000,102639.99017015687,96917.61647847475,90031.89353646882,92627.13753042658,90357.695
257000,237033.718426873,259236.57665378545,258654.19938110135,264339.80573713075,256907.77
207000,165294.13019306818,194738.84855639137,165288.07025360252,178367.19045999832,185685.23
175900,215752.75515076926,199500.9943003607,168419.91658852546,188914.96544268637,177156.08
122500,128400.37848223318,111824.3581809848,110562.9690021234,116211.73114644743,121316.336
340000,305155.32076265063,322555.3167790547,330255.1395095134,333177.2732911468,333341.8
124000,124204.9578603842,126708.09068600941,116643.26567676978,125174.1491151911,124787.945
223000,225081.06666423372,224241.3407705656,219500.18117609702,209220.92917612428,223171.06
179900,167431.2721616582,170885.613629274,174196.41599977246,175040.70884704476,174609.89
127500,144643.54441644598,151490.50909235945,140723.98012275016,139169.54741950496,139682.47
136500,142159.48599553385,138158.94585836038,137121.41287550543,137455.099207487,136266.34
274970,238752.9926508153,264894.88855856186,216907.5028200141,238832.65368788343,274962.84
144000,146162.91766124807,148326.76879317945,144787.40343732716,144636.13180010673,146797.39
142000,150053.59571433265,141414.63396257957,138557.60417298076,145423.41468135364,143546.66
271000,271147.5724856295,284719.0435984893,276805.8759482002,271417.78816558974,272273.28
140000,135605.0507974148,132457.76843625045,131854.87727155958,142059.48374825105,127979.51
119000,109015.99099251747,105223.45961016488,109320.15252717661,106513.71538437033,123291.91
182900,191347.3105167612,176220.96304046942,183726.51286108454,180491.1479401706,181221.67
192140,165351.5480495601,174633.67791226073,187233.0834015038,173076.82158890908,174765.17
143750,132191.06268248693,144886.5149144952,139537.42499654938,141104.38025330103,142972.98
64500,101649.1989178217,100472.68274434734,104533.11287472589,103820.91528326797,90871.086
186500,183106.27456215722,184343.6430784701,189127.0646706955,184668.58805273208,185682.75
160000,162230.08589105326,167037.5739389377,158670.4497434609,158743.89100607875,160345.1
174000,157849.95549679786,166285.81573628704,176511.6673602102,169938.54682052042,173183.52
120500,115074.9971745131,116740.06956236134,117906.80160562144,120307.87885461819,119623.016
394617,333719.087504174,390395.38009744784,375559.00481078704,387337.95989372284,394793.03
149700,129536.00510186995,143967.78900566982,151933.33883489014,149078.93007828764,149913.42
197000,187697.36978893683,180623.07984484517,180519.83256167552,191502.3692389652,193024.1
191000,226859.35610477542,206041.42332486695,183702.3792573198,196613.47512547285,192022.92
149300,150827.02668068226,144122.08633723046,146122.1476026276,146568.79635510166,146274.45
310000,342272.7788641884,330600.473315421,304997.1991766373,315760.17473311076,312031.6
121000,105549.58224156592,117470.6773045626,120012.69904850646,114625.10064328897,120992.01
179600,183490.31303125597,185226.1379543506,180558.73225300104,180860.48566271795,182250.83
129000,118083.16366773771,120803.34308819892,121312.06932196542,125318.73253984559,127462.82
157900,137328.9939421794,145300.8579912564,149051.33956111383,151351.9158863711,157994.7
240000,241966.49176312165,300729.1921248797,292491.13030244666,275570.0352248554,284813.34
112000,110660.64488878622,108692.72249110726,113329.97077239523,109899.58793481016,111840.0
92000,83770.42070665593,73303.34777059604,95947.59169021226,90686.32597347217,93917.89
136000,121726.42291539702,124828.69545234073,136392.62589578645,135155.33366564312,115942.164
287090,264070.7179978212,271564.086758577,273800.97455578763,267217.4664616946,284106.4
145000,120422.08173864105,135953.31451184078,142877.9318818638,141962.8398040703,144035.52
84500,118200.15188586117,97487.56402695875,99676.85768055232,104454.27251439159,86005.08
185000,194810.7679668949,190036.81433605423,187147.40340725024,185665.31455008392,186118.52
175000,174678.9421180998,175898.52977228304,173735.53399160516,175471.44839978704,172536.47
210000,208060.21161521555,214496.89287628,214964.85106907407,206980.94894905284,211201.84
266500,267086.6846717149,275400.62459481275,266058.7017882841,263389.0784166486,267852.78
142125,140601.1395712749,135499.58173415822,143270.07954348493,137292.72889463737,137139.03
147500,138446.61591704376,144814.07004303834,146073.6088221365,150775.84496107633,147684.7
